sedol,country,marketclass,security,industry,weightchange,excessvolume,pricechangepercent
2713317,USA,DMSC,NUTANIX A,Software & Services,1.351580941,-0.290844931,0.002339181
2566522,KOREA,EMSC,HITE JINRO CO,Food Beverage & Tobacco,1.351692319,-0.147573323,0.004068047
B8QZWL9,SWITZERLAND,DM,PARGESA HOLDING INH,Diversified Financials,1.352844888,-0.281164171,-0.005347594
BDGTXQ8,NORWAY,DM,GJENSIDIGE FORSIKRING,Insurance,1.353464698,-0.035153066,-0.013152805
B01Y8T5,INDONESIA,EM,INDOCEMENT TUNGGAL,Materials,1.354000781,0.485593435,0.002507163
B0G7SZ5,KOREA,EMSC,HANIL CEMENT CO,Materials,1.354106602,-0.068289247,0.008888889
B1R2HW6,CHINA,EMSC,HKC HOLDINGS,Real Estate,1.354237658,0.048924694,0.012345679
2004709,KOREA,EM,HYUNDAI HEAVY INDUSTRIES,Capital Goods,1.354936279,-0.470262292,-0.015994437
BK35H22,THAILAND,EMSC,AMATA CORP PUBLIC CO,Real Estate,1.355832573,-0.397410831,-0.002964427
B17T9T8,USA,DMSC,ALEXANDERS,Real Estate,1.356204363,0.906312916,0.022988506
2889155,JAPAN,DMSC,GUNGHO ONLINE ENTMT,Software & Services,1.357029562,-0.279560089,-0.003921569
BYV2W40,KOREA,EMSC,KOREA ASSET IN TRUST,Real Estate,1.357914278,0.968325879,0.01710864
2925844,JAPAN,DM,HULIC CO (NEW),Real Estate,1.357930698,-0.031876911,-0.021276596
BQQC6W5,INDIA,EMSC,BALKRISHNA INDUSTRIES,Automobiles & Components,1.359470903,-0.028691442,0
2716792,ISRAEL,DMSC,MELISRON,Real Estate,1.359882036,-0.100960365,0.011695906
BD3WG50,BELGIUM,DMSC,D'IETEREN,Retailing,1.360631298,-0.307281081,0.013333333
2159773,ITALY,DM,POSTE ITALIANE,Insurance,1.360788872,0.247899098,0.018266615
BD845X2,GERMANY,DM,BEIERSDORF,Household & Personal Products,1.361918872,-0.031842562,0.023905573
2052924,BRAZIL,EMSC,IGUATEMI EMP DE SHOP ON,Real Estate,1.3638386,-0.055741713,-0.02284264
BWTVW89,KOREA,EMSC,NUTRIBIOTECH,Household & Personal Products,1.366225124,0.984679281,0.005025126
BYMM8B8,TAIWAN,EMSC,LUNG YEN CO,Consumer Services,1.366574067,0.78832035,0.021462987
BP7RS59,INDIA,EMSC,INDIAN HOTELS CO,Consumer Services,1.367313826,0.275917947,-0.032828283
2049175,JAPAN,DMSC,LAOX CO,Retailing,1.368787986,-0.241318854,-0.002851588
BD088R7,JAPAN,DMSC,YUSHIN PRECISION EQUIP,Capital Goods,1.369044622,-0.264207968,-0.000744417
BYMMZL7,CANADA,DMSC,WPT INDUSTRIAL REIT,Real Estate,1.370536197,-0.008316877,-0.006217617
BCBYXH2,INDIA,EMSC,KAJARIA CERAMICS,Capital Goods,1.370543985,0.108445735,-0.003703704
2794657,PORTUGAL,DM,JERONIMO MARTINS SGPS,Food & Staples Retailing,1.371083335,-0.305839747,0.01372549
B1VZ431,SWITZERLAND,DMSC,EMMI,Food Beverage & Tobacco,1.372209946,-0.145084152,-0.009561999
B764L34,USA,DMSC,COHEN & STEERS,Diversified Financials,1.372612304,-0.284434669,0.00815079
BFRTDG1,USA,DMSC,TELETECH HOLDINGS,Software & Services,1.375121477,0.314461148,-0.000900901
BWD7PX9,BELGIUM,DMSC,EXMAR,Energy,1.376305386,-0.056686935,0.00921659
B1P5YY8,HONG KONG,DM,HANG SENG BANK,Banks,1.376316199,-0.111482659,-0.000322061
B4NKX38,JAPAN,DMSC,CLARION,Consumer Durables & Apparel,1.376671475,-0.326157408,-0.000536481
B58J3K4,THAILAND,EM,ROBINSON PCL,Retailing,1.376983336,-0.276178871,-0.014836795
BCBVTX1,FRANCE,DMSC,COMPAGNIE PLASTIC OMNIUM,Automobiles & Components,1.377205896,-0.339382465,-0.008497982
2062161,FRANCE,DMSC,MGI COUTIER,Automobiles & Components,1.377267113,-0.021415108,-0.001972819
BZ0G154,HONG KONG,DMSC,CHINA FINANCIAL INTL INV,Diversified Financials,1.378114957,0.280780712,0.027777778
BYVDTK8,ITALY,DMSC,INFRASTRUTTURE WIRELESS,Telecommunication Services,1.378718158,-0.163171321,0.010346926
B3XS562,TAIWAN,EMSC,CATHAY REAL ESTATE DEV,Real Estate,1.378752464,0.3057175,0.009294697
2938002,CHINA,EMSC,CONSUN PHARMACEUTICAL,"Pharmaceuticals, Biotechnology & Life Sciences",1.379303381,1.564209606,0.018360376
B1BDJQ3,SWITZERLAND,DMSC,VONTOBEL HOLDING,Diversified Financials,1.379726132,-0.115599612,0.004601933
2067735,CANADA,DMSC,CLEARWATER SEAFOODS,Food Beverage & Tobacco,1.380062493,-0.123977272,-0.016129032
2012100,INDIA,EM,ASHOK LEYLAND,Capital Goods,1.380892991,-0.230001206,0.002108434
2021634,CANADA,DMSC,CORBY SPIRIT AND WINE A,Food Beverage & Tobacco,1.382603712,0.148422469,0.008649289
BYN7H26,PORTUGAL,DMSC,SONAE,Food & Staples Retailing,1.383601325,0.817140136,-0.00122737
2012757,THAILAND,EMSC,WHA CORP,Real Estate,1.384022022,0.006548703,0.00625
2385471,MEXICO,EMSC,LA COMER UBC,Food & Staples Retailing,1.384938919,1.233046326,-0.019647355
BYNF418,JAPAN,DMSC,DUNLOP SPORTS CO,Consumer Durables & Apparel,1.385033874,-0.298290325,-0.001515611
BLZHCS4,JAPAN,DMSC,NIPPON KANZAI CO,Commercial & Professional Services,1.385420231,0.629726274,-0.040498442
2823089,HONG KONG,DM,MELCO RSRTS & ENTMT ADR,Consumer Services,1.386532493,-0.20556064,-0.003082614
B827VB2,KOREA,EMSC,LOTTE HIMART,Retailing,1.387088711,0.065490329,-0.006208095
2014021,JAPAN,DMSC,FUJI KYUKO CO,Consumer Services,1.387464345,0.200416086,0.001676996
2526117,JAPAN,DMSC,YUSEN LOGISTICS CO,Transportation,1.388580351,-0.380932168,-0.028337531
BYV3856,DENMARK,DM,TRYG,Insurance,1.389036591,0.158037915,0.013071895
B15M2C3,CHINA,EM,SHENZHOU INTERNATIONAL,Consumer Durables & Apparel,1.38914413,0.526856285,0.001828154
BFRT3W7,ITALY,DMSC,AMPLIFON,Health Care Equipment & Services,1.390313774,0.789282842,0.002166709
B02R1L6,JAPAN,DMSC,MARS ENGINEERING CORP,Consumer Durables & Apparel,1.392207637,-0.134102897,0.009352221
B4LMCN9,INDONESIA,EMSC,PEMBANGUNAN PERUMAHAN,Capital Goods,1.39222072,-0.42292242,-0.005298013
B4PZ892,INDIA,EM,HAVELLS INDIA,Capital Goods,1.392277013,0.03944905,-0.001804589
2710039,KOREA,EM,LOTTE CONFECTIONERY CO,Food Beverage & Tobacco,1.392663982,-0.252639092,0.00617284
2796448,JAPAN,DMSC,NICHIDEN CORP,Capital Goods,1.392742131,-0.379644087,-0.015437393
B00FWN1,JAPAN,DM,TAISHO PHARM HOLDINGS CO,"Pharmaceuticals, Biotechnology & Life Sciences",1.39308402,0.074753235,0.02137619
B0FGJN8,AUSTRALIA,DMSC,BRICKWORKS,Materials,1.393148731,-0.234314723,-0.023715415
B5Q3KZ2,FRANCE,DMSC,SA DES CIMENTS VICAT,Materials,1.39316169,-0.099593081,-0.011152416
B3VL8R5,INDIA,EM,HCL TECHNOLOGIES,Software & Services,1.393769423,-0.626351504,-0.032894737
B95B088,EGYPT,EM,GLOBAL TELECOM HOLDING,Telecommunication Services,1.394286108,1.94217448,-0.017167382
B1L82T2,GERMANY,DMSC,STO VORZUG,Materials,1.394429675,-0.15779378,0.034730539
2008121,AUSTRALIA,DMSC,MICHAEL HILL INTL,Retailing,1.395271385,0.103499366,-0.025352113
B7ZKH46,CHINA,EMSC,TONG REN TANG TECH H,"Pharmaceuticals, Biotechnology & Life Sciences",1.395972494,-0.172521563,-0.006614552
B7KH3G6,ITALY,DMSC,DANIELI & CO RNC,Capital Goods,1.397842165,1.197495412,-0.02854298
BH4HLL3,INDIA,EMSC,RAYMOND,Consumer Durables & Apparel,1.397872982,1.496558089,-0.03640257
B4MG4Z6,USA,DMSC,CIVITAS SOLUTIONS,Health Care Equipment & Services,1.397878367,-0.168840921,-0.003386005
2024332,HONG KONG,DMSC,LAI SUN DEVELOPMENT,Real Estate,1.397940848,-0.158065896,0.009774183
B3NTLD4,KOREA,EMSC,IS DONGSEO CO,Capital Goods,1.398517125,-0.150177274,0.001795793
2382416,GERMANY,DMSC,EDAG ENGINEERING GROUP,Automobiles & Components,1.400767404,0.071216083,-0.008530184
B02H871,MALAYSIA,EM,KUALA LUMPUR KEPONG,Food Beverage & Tobacco,1.40077046,0.070341756,0.006147975
2048592,GERMANY,DMSC,BIOTEST VORZUG,"Pharmaceuticals, Biotechnology & Life Sciences",1.400971126,-0.094791,-0.00605013
2191300,CHINA,EMSC,MIE HOLDINGS CORPORATION,Energy,1.401117557,-0.221730279,0.010076582
2134532,JAPAN,DMSC,MINATO BANK (THE),Banks,1.401338692,2.417614942,0.008382145
BCF5RR9,INDONESIA,EM,BANK MANDIRI,Banks,1.402122933,-0.186304416,0.003573024
2028420,JAPAN,DMSC,G TEKT CORPORATION,Automobiles & Components,1.402166678,0.404721626,0.003672075
BD8ZGK9,CHINA,EM,SINOPHARM GROUP CO H,Health Care Equipment & Services,1.402990172,-0.279897923,-0.001322751
B292GM4,JAPAN,DM,CHUGAI PHARMACEUTICAL CO,"Pharmaceuticals, Biotechnology & Life Sciences",1.403711921,-0.225843018,-0.015659955
B0WR837,CANADA,DMSC,GENWORTH MI CANADA,Banks,1.404460491,-0.131030347,-0.001125809
BYTP3G0,HONG KONG,DM,NWS HOLDINGS,Capital Goods,1.404757967,-0.309356037,0.013133208
2267171,KOREA,EMSC,ST PHARM,"Pharmaceuticals, Biotechnology & Life Sciences",1.404766315,-0.257948647,0.006816183
2025711,CHINA,EM,CHINA RESOURCES POWER,Utilities,1.404952018,0.076321276,-0.020348837
2030674,JAPAN,DMSC,TOKYO CENTURY CORP,Diversified Financials,1.405228172,0.089737865,0.023717595
2038849,JAPAN,DMSC,HITACHI TRANSPORT SYSTEM,Transportation,1.407009717,-0.260591718,-0.013651877
B0PPHS6,AUSTRALIA,DMSC,WPP AUNZ,Media,1.407078949,-0.171813479,0.004849661
B19FQ48,KOREA,EMSC,PHARMA RESEARCH PRODUCTS,"Pharmaceuticals, Biotechnology & Life Sciences",1.407182031,-0.107890304,0.046997389
2242929,ITALY,DMSC,DE'LONGHI,Consumer Durables & Apparel,1.407362437,-0.295020252,-0.025773196
2813552,JAPAN,DMSC,ITOCHU ENEX CO,Energy,1.407734564,-0.171852158,0
BNFWZS4,SWITZERLAND,DMSC,APG SGA,Media,1.40792929,0.788536263,0
BZ0YRF0,BRAZIL,EM,WEG ON,Capital Goods,1.40800593,-0.365352156,0.008820287
B1H4YP4,SWEDEN,DM,ICA GRUPPEN,Food & Staples Retailing,1.408145836,0.767951234,0.022568093
2032090,ISRAEL,DMSC,CLAL INSURANCE ENT HLDGS,Insurance,1.409902518,-0.255929346,-0.002081888
2274922,KOREA,EMSC,EMERSON PACIFIC,Consumer Services,1.412388936,-0.020697233,-0.001422475
B5B33P8,FRANCE,DMSC,ASSYSTEM,Commercial & Professional Services,1.413922293,-0.422803524,0.028181042
B00CR04,JAPAN,DMSC,FIELDS CORP,Consumer Durables & Apparel,1.414130975,-0.384910579,-0.033952594
BCDWBX6,KOREA,EMSC,GWANGJUSHINSEGAE CO,Retailing,1.41415755,0.149249947,-0.008622646
2035754,USA,DMSC,AMERICAN RENAL HOLDINGS,Health Care Equipment & Services,1.414364641,-0.383781682,-0.000432059
2468844,PHILIPPINES,EM,JOLLIBEE FOODS CORP,Consumer Services,1.414612833,-0.445152826,-0.002642008
2581901,TAIWAN,EMSC,YUNG CHI PAINT & VARNISH,Materials,1.415005898,-0.049606958,0.006655574
2057059,CHILE,EM,ENEL CHILE,Utilities,1.416174926,0.084673555,0
2046176,JAPAN,DMSC,FFRI,Software & Services,1.418156384,-0.175465999,-0.002060311
B4JTYX6,JAPAN,DMSC,TOSHO CO,Consumer Services,1.418740071,2.496753536,-0.02739726
BXRTX56,BELGIUM,DM,ANHEUSER-BUSCH INBEV,Food Beverage & Tobacco,1.419803427,-0.319885338,-0.003725386
2086309,CHINA,EM,ALIBABA HEALTH INFO TECH,Health Care Equipment & Services,1.420450227,-0.14534712,0.005700326
BDW0D09,COLOMBIA,EMSC,ALMACENES EXITO,Food & Staples Retailing,1.420790434,0.434432266,-0.009364359
2045247,MALAYSIA,EMSC,BUMI ARMADA,Energy,1.421722441,-0.236440217,0.005559498
2685234,INDONESIA,EMSC,VISI MEDIA ASIA TBK,Media,1.422142909,-0.101210441,0.003992629
BYVZDC4,USA,DMSC,AMTRUST FINANCIAL SVCS,Insurance,1.422256098,0.186519661,-0.00528169
B00N2S0,THAILAND,EMSC,ANANDA DEVELOPMENT,Real Estate,1.422293948,0.906035874,0.001221001
BLTFST7,MALAYSIA,EM,YTL CORP,Utilities,1.422657266,-0.250921596,-0.007915567
BYYHNV6,DENMARK,DMSC,ALM. BRAND,Insurance,1.423420279,-0.015824717,0.005398494
BYRGSX7,USA,DMSC,NEWSTAR FINANCIAL,Diversified Financials,1.424242424,-0.092122573,-0.014084507
BN89V40,KOREA,EMSC,DONGWON INDUSTRIES CO,Food Beverage & Tobacco,1.425106077,1.672960989,0.02173913
2614443,CHINA,EMSC,HARBIN ELECTRIC CO H,Capital Goods,1.42661705,-0.094432106,-0.015151515
2804501,SWITZERLAND,DM,BARRY CALLEBAUT,Food Beverage & Tobacco,1.426641025,0.363253174,-0.024772915
2499543,JAPAN,DMSC,TOSHO PRINTING CO,Commercial & Professional Services,1.427876693,-0.299337734,-0.001612903
BN33VM5,USA,DMSC,NATIONSTAR MORTGAGE HLD,Banks,1.428036845,0.693859966,0.001086809
2516817,HONG KONG,DMSC,CHOW SANG SANG HLDG INTL,Retailing,1.428199627,-0.120622235,-0.002084781
B96FTB5,KOREA,EM,PANOCEAN,Transportation,1.428756546,0.407084058,0.008396947
BYRYKS0,DENMARK,DMSC,TORM,Energy,1.429475802,-0.112465362,0.005415861
BYY97H6,MEXICO,EMSC,UNIFIN FINANCIERA,Diversified Financials,1.429565054,0.228998276,-0.013866667
B1FT462,CHINA,EM,FULLSHARE HOLDINGS (CN),Real Estate,1.430198299,0.306826419,-0.001199041
2678654,JAPAN,DMSC,NEC CAPITAL SOLUTIONS,Capital Goods,1.430777926,0.018215687,-0.03562341
BZ04Y37,TAIWAN,EMSC,CHINA MOTOR CORP,Automobiles & Components,1.431055415,-0.328143822,0.011179228
2051374,KOREA,EMSC,LION CHEMTECH CO LTD,Capital Goods,1.431171406,0.043157353,-0.017080745
BYQBFJ8,KOREA,EMSC,TOKAI CARBON KOREA CO,Semiconductors & Semiconductor Equipment,1.431701866,-0.509109737,-0.04
B8FW545,INDIA,EM,GLENMARK PHARMACEUTICALS,"Pharmaceuticals, Biotechnology & Life Sciences",1.432178176,-0.308886328,0.001769912
2855855,USA,DMSC,FOUNDATION MEDICINE,"Pharmaceuticals, Biotechnology & Life Sciences",1.432228916,-0.289318417,0.003587444
B65D9Z3,CANADA,DM,WESTON (GEORGE),Food & Staples Retailing,1.433767017,-0.220605924,0.011428571
2310116,KOREA,EMSC,DAEWOONG PHARM (NEW),"Pharmaceuticals, Biotechnology & Life Sciences",1.433797882,-0.372608109,0.004893964
BG6N9J6,TAIWAN,EMSC,CONTINENTAL HOLDING,Capital Goods,1.43482099,-0.308719891,-0.007223942
2172372,CHINA,EMSC,SMI HOLDINGS GROUP,Media,1.434936115,-0.043467632,0.007936508
2051868,BRAZIL,EMSC,WIZ SOLS E CORR DE SEG,Insurance,1.435207718,-0.073184082,0.000818197
2055718,INDIA,EMSC,SOBHA DEVELOPERS,Real Estate,1.436136839,-0.175652929,-0.004175365
BZ6VMW7,USA,DMSC,LAUREATE EDUCATION A,Consumer Services,1.436812811,-0.49595497,-0.004405286
B00V7H8,PHILIPPINES,EMSC,FILINVEST LAND,Real Estate,1.437561531,-0.22396146,0.00462963
2060370,INDONESIA,EM,CHAROEN POKPHAND INDO,Food Beverage & Tobacco,1.438134513,-0.097058123,0.008650207
2052689,CHINA,EMSC,LEES PHARMACEUTICAL HLDG,"Pharmaceuticals, Biotechnology & Life Sciences",1.438182965,-0.550848978,-0.00803428
2060518,HONG KONG,DMSC,POWERWELL PACIFIC (HK),Retailing,1.43869921,0.092339714,-0.003257329
BDCHR42,KOREA,EMSC,INNOCEAN WORLDWIDE,Media,1.438823634,-0.329882405,0
BP4WT09,THAILAND,EMSC,THORESEN THAI AGENCIES,Transportation,1.439037915,0.165222997,0
B24FJV8,USA,DMSC,WAVE LIFE SCIENCES,"Pharmaceuticals, Biotechnology & Life Sciences",1.440418029,-0.306702483,-0.010633584
BDHF495,GERMANY,DM,COVESTRO,Materials,1.440866601,-0.406085853,-0.017428168
BYT55F3,USA,DM,SPECTRUM BRANDS,Household & Personal Products,1.441607409,0.424180621,0.005420054
B01Z8P4,ISRAEL,DMSC,DELEK AUTOMOTIVE SYS,Retailing,1.442837383,0.442266382,-0.007135576
BDC84D3,CHINA,EMSC,TOWNGAS CHINA CO,Utilities,1.443006348,-0.051712579,0.02667085
B0C8KV2,CHINA,EMSC,HONGHUA GROUP,Energy,1.443332547,-0.129617263,-0.003339695
2012735,USA,DMSC,FLAGSTAR BANCORP,Banks,1.444046419,0.015020227,0.01127406
2062440,HONG KONG,DMSC,NORD ANGLIA EDUCATION,Consumer Services,1.444286602,2.084378872,0
BYMM7T9,USA,DMSC,WESCO AIRCRAFT HOLDINGS,Capital Goods,1.446959919,0.09919475,0.02166065
B1CL8J2,MALAYSIA,EM,PPB GROUP,Food Beverage & Tobacco,1.446990119,0.108796816,0.023703041
2942605,INDIA,EMSC,EDELWEISS FINANCIAL SVCS,Diversified Financials,1.447842699,-0.352130269,0.005869923
2066721,COLOMBIA,EM,GP INV SURAMERICANA,Diversified Financials,1.448107266,0.490409353,-0.005847953
2053983,INDONESIA,EM,SURYA CITRA MEDIA,Media,1.448285144,-0.132464893,-0.004863222
BD420Q8,NORWAY,DM,SCHIBSTED A,Media,1.448465751,1.088544352,-0.002293578
BDT5S35,JAPAN,DM,SONY FINANCIAL HOLDINGS,Insurance,1.449008048,-0.29955035,-0.023586824
BYYT6W4,ISRAEL,DMSC,IDI INSURANCE CO,Insurance,1.449091642,-0.108528462,0.024425287
2067672,ITALY,DMSC,FILA,Commercial & Professional Services,1.450413399,-0.441194248,-0.002757353
B034L49,ISRAEL,DMSC,STRAUSS GROUP,Food Beverage & Tobacco,1.450615857,-0.14664138,0.011221945
BZ0W7V0,BRAZIL,EM,COPEL PN B,Utilities,1.451605802,-0.142234912,0.009478673
2069128,ISRAEL,DM,ISRAEL CHEMICALS,Materials,1.451621695,-0.323494246,0.001277139
2072074,USA,DMSC,CAESARS ENTERTAINMENT,Consumer Services,1.452685242,-0.24853082,-0.006562342
2072870,USA,DMSC,CYTOMX THERAPEUTICS,"Pharmaceuticals, Biotechnology & Life Sciences",1.453260374,-0.502783831,-0.014492754
BCD47X4,KOREA,EMSC,KYONGBO PHARMACEUTICAL,"Pharmaceuticals, Biotechnology & Life Sciences",1.45475141,-0.337163356,0.002469136
2078782,CHILE,EM,ENEL GENERACION CHILE,Utilities,1.455502445,0.008117595,-0.004217185
B05BRL7,CHINA,EMSC,BOYAA INTERACTIVE INTL,Software & Services,1.455763878,-0.129907886,0.001636661
2074111,TAIWAN,EMSC,MERCURIES LIFE INSURANCE,Insurance,1.456675951,-0.189880274,-0.010344828
2074070,MALAYSIA,EMSC,AEON CREDIT SERVICE M,Diversified Financials,1.456855443,-0.090334797,0
2734921,JAPAN,DMSC,CHIYODA CO,Retailing,1.457311346,-0.201034355,0
2085856,JAPAN,DMSC,TOPPAN FORMS CO,Commercial & Professional Services,1.457786542,0.362657023,-0.005624297
B4WDWB9,THAILAND,EMSC,SUPERBLOCK,Utilities,1.460344429,0.335814901,0.004807692
B3NNTZ4,KOREA,EMSC,CELLTRION PHARM,"Pharmaceuticals, Biotechnology & Life Sciences",1.460738609,-0.205259868,-0.00210653
2346003,PHILIPPINES,EM,JG SUMMIT HOLDINGS,Capital Goods,1.460999623,0.032142356,0.000559076
2618111,JAPAN,DM,POLA ORBIS HOLDINGS,Household & Personal Products,1.461418524,0.401705489,-0.012316114
2081144,INDONESIA,EMSC,BANK BUKOPIN,Banks,1.461738022,-0.156723937,-0.014705882
BYQDT70,TAIWAN,EMSC,SAN SHING FASTECH CORP,Capital Goods,1.462038284,-0.338029369,0.007430998
2080732,JAPAN,DMSC,MATSUI SECURITIES CO,Diversified Financials,1.465637787,0.263795777,0.004437345
BFZCHY8,BRAZIL,EMSC,BANCO ABC BRASIL PN,Banks,1.46593091,-0.250225055,-0.009041591
B7711M3,AUSTRALIA,DM,REA GROUP,Media,1.466529171,-0.296792982,0.02247191
B02TS99,JAPAN,DMSC,TAKAMATSU CONST GROUP CO,Capital Goods,1.468371801,-0.366210399,0.01026393
B8KHZT0,INDIA,EMSC,SOMANY CERAMICS,Capital Goods,1.46853444,-0.076817745,-0.020080321
B01WL78,JAPAN,DMSC,ELECOM CO,Technology Hardware & Equipment,1.468781709,-0.247299283,0.005523297
BTF8LG4,CHINA,EMSC,TPV TECHNOLOGY,Technology Hardware & Equipment,1.469202176,0.186623698,-0.066137566
BNFZBM9,KOREA,EMSC,ASIA CEMENT CO (NEW),Materials,1.469832504,0.236122722,0.016460905
2090173,AUSTRIA,DM,RAIFFEISEN BANK INTL,Banks,1.470692481,-0.351413407,-0.002680965
2090816,CHINA,EMSC,SHOUGANG FUSHAN RES GRP,Materials,1.470715168,0.035999227,-0.00308642
BVC3VT9,USA,DMSC,AMERICAN RAILCAR IND,Capital Goods,1.471205857,-0.128227161,-0.003401361
BDFN1P6,UNITED KINGDOM,DMSC,CMC MARKETS,Diversified Financials,1.471963063,0.224984582,-0.00625
2606570,CHINA,EMSC,500.COM ADR,Consumer Services,1.472742909,0.498400796,-0.001392758
B8BR3H3,PHILIPPINES,EM,AYALA CORP,Diversified Financials,1.47468804,-0.361134246,0.001035733
2528168,JAPAN,DMSC,WELCIA HOLDINGS CO,Food & Staples Retailing,1.474723274,0.221241628,0.003404255
2958646,JAPAN,DMSC,S FOODS,Food Beverage & Tobacco,1.475214897,0.198501068,0.003610108
2218447,KOREA,EMSC,NEXON GT CO,Software & Services,1.475857667,0.474111137,-0.021246743
2843430,SWITZERLAND,DM,SCHINDLER HOLDING PART,Capital Goods,1.476275835,0.452099394,-0.006584276
B04M3T1,TURKEY,EMSC,DOGAN SIRKETLER GRUBU,Capital Goods,1.477323904,-0.132364272,-0.038888889
2098508,TAIWAN,EMSC,KD HOLDING CORP,Commercial & Professional Services,1.478169994,-0.509901862,0.007983402
BSHZ3Q0,CHINA,EM,HAITIAN INTL HLDGS,Capital Goods,1.478802737,-0.195577956,0.005472324
2100362,PHILIPPINES,EMSC,BLOOMBERRY RESORTS CORP,Consumer Services,1.480881352,0.10081074,-0.065335753
BCD7L64,KOREA,EM,MEDY-TOX,"Pharmaceuticals, Biotechnology & Life Sciences",1.481480588,0.053330189,0.003478261
2092221,GERMANY,DMSC,WACKER NEUSON,Capital Goods,1.481495141,-0.042804261,-0.025889968
2200552,JAPAN,DMSC,TAKARA BIO,"Pharmaceuticals, Biotechnology & Life Sciences",1.482057182,-0.012610489,-0.001114827
2101741,JAPAN,DMSC,QOL CO,Food & Staples Retailing,1.483039989,-0.298727066,0.002595156
BXP2BR5,INDIA,EM,TATA POWER CO,Utilities,1.483849629,0.76481681,0.007585335
2458878,THAILAND,EMSC,GFPT PUBLIC CO,Food Beverage & Tobacco,1.484697758,0.097038657,-0.005888008
B9GPVY2,CHINA,EM,HUANENG RENEWABLES H,Utilities,1.484962768,0.027115254,0.016412661
BD3WZS6,CHINA,EMSC,TRIGIANT GROUP,Technology Hardware & Equipment,1.484976973,0.64133717,-0.007058824
B94QHZ0,MALAYSIA,EMSC,LINGKARAN TRANS KOTA,Transportation,1.488607756,-0.241078452,-0.004169339
B847RJ0,CHINA,EMSC,CHINA ZHENGTONG AUTO SVC,Retailing,1.488810547,-0.028321256,0.002502503
B8L2DV2,SINGAPORE,DMSC,SEMBCORP MARINE,Capital Goods,1.491099478,0.2015474,0
BYQDR32,NETHERLANDS,DMSC,OCI NV,Materials,1.491145561,-0.076940772,0.011627907
BP9PB07,INDIA,EMSC,MCLEOD RUSSEL INDIA,Food Beverage & Tobacco,1.491898312,-0.230491806,0.008403361
BBFL7S1,CANADA,DMSC,NORTHVIEW APARTMENT REIT,Real Estate,1.492427164,0.428440869,-0.034593209
BWY52P3,INDIA,EM,SUN PHARMACEUTICAL IND,"Pharmaceuticals, Biotechnology & Life Sciences",1.493072323,0.15548546,0.014992928
BYWKLM4,TURKEY,EMSC,TURKIYE SINAI KALKIN. BK,Banks,1.493594562,-0.137243037,-0.012658228
2964449,HONG KONG,DMSC,GREAT EAGLE HOLDINGS,Real Estate,1.493797276,-0.062174217,-0.004731861
2107750,INDONESIA,EM,BUMI SERPONG DAMAI,Real Estate,1.494216643,-0.07257939,0.011637931
B0637D4,RUSSIA,EM,VTB BANK(RUB),Banks,1.495567163,-0.264560142,0.005434783
B603XW3,TURKEY,EMSC,CIMSA CIMENTO SANAYI,Materials,1.496831853,0.735864037,0.026181354
B9BP4R1,JAPAN,DM,SUMITOMO DAINIPPON PHARM,"Pharmaceuticals, Biotechnology & Life Sciences",1.496862039,0.139699467,0.001858736
BWX52B0,SPAIN,DMSC,ATRESMEDIA,Media,1.497183511,0.093617316,0.011560694
2109091,INDONESIA,EM,UNITED TRACTORS,Energy,1.49913063,0.117163645,-0.013837864
B5367T7,TAIWAN,EMSC,TEST-RITE INTERNATIONAL,Retailing,1.499554653,-0.181227261,0.004840764
2113393,KOREA,EMSC,DONG-A SOCIO HOLDINGS CO,"Pharmaceuticals, Biotechnology & Life Sciences",1.500157248,-0.327300734,-0.00591922
2081133,GERMANY,DMSC,BAYWA VINKUL,Capital Goods,1.501468935,-0.128439485,-0.010238908
2389558,CHINA,EMSC,COGOBUY GROUP,Retailing,1.502893106,-0.051725825,0.0068438
BVB3BV2,POLAND,EM,MBANK,Banks,1.503163594,3.048756435,0.007000539
2117232,USA,DMSC,MULTI PACKAGING SOLN,Materials,1.50364504,-0.178961466,0.007533703
2117726,HONG KONG,DMSC,EMPEROR ENTMT HOTEL,Consumer Services,1.505513973,-0.030437255,-0.006915629
2518954,CHINA,EMSC,CARNIVAL GRP INTL HLDGS,Real Estate,1.505513973,0.043182448,0.007514451
B00MZ11,ITALY,DMSC,BRUNELLO CUCINELLI SPA,Consumer Durables & Apparel,1.507036409,0.399312722,-0.008941878
B3VVNF8,KOREA,EMSC,CROWN HAITAI HOLDINGS,Food Beverage & Tobacco,1.508254732,0.789744209,-0.050102951
2156581,TAIWAN,EMSC,GLOBAL PMX,Automobiles & Components,1.508391761,-0.451734711,0.005071851
B7MJWP2,CHINA,EMSC,PHOENIX NEW MEDIA A ADR,Software & Services,1.509047482,0.047260498,-0.003377501
B4XS3D2,UNITED KINGDOM,DMSC,SAFECHARGE INTERNATIONAL,Software & Services,1.509554427,0.590939706,-0.008333333
2691305,PHILIPPINES,EMSC,CEMEX HLDGS PHILIPPINES,Materials,1.510038034,0.333958935,-0.007861635
2193544,INDONESIA,EM,MEDIA NUSANTARA CITRA,Media,1.510194452,-0.009248064,-0.012833417
2656229,SOUTH AFRICA,EM,LIBERTY HOLDINGS,Insurance,1.510332305,1.415946003,-0.036764706
B5M9PG0,ISRAEL,DMSC,AMOT INVESTMENTS,Real Estate,1.510625858,0.942747139,0.013941698
